method,granularity,TEST_GLOBAL_PROP_COVERED,TEST_GLOBAL_PROP_EXPLAINED,TEST_GLOBAL_TIME,TEST_GLOBAL_ED1_CONCISENESS,TEST_GLOBAL_ED1_NORM_CONSISTENCY,TEST_GLOBAL_ED1_PRECISION,TEST_GLOBAL_ED1_RECALL,TEST_GLOBAL_ED1_F1_SCORE,TEST_BURSTY_INPUT_PROP_COVERED,TEST_BURSTY_INPUT_PROP_EXPLAINED,TEST_BURSTY_INPUT_TIME,TEST_BURSTY_INPUT_ED1_NORM_CONSISTENCY,TEST_BURSTY_INPUT_ED1_PRECISION,TEST_BURSTY_INPUT_ED1_RECALL,TEST_BURSTY_INPUT_ED1_F1_SCORE,TEST_BURSTY_INPUT_ED2_CONCISENESS,TEST_BURSTY_INPUT_ED2_NORM_CONSISTENCY,TEST_BURSTY_INPUT_ED2_PRECISION,TEST_BURSTY_INPUT_ED2_RECALL,TEST_BURSTY_INPUT_ED2_F1_SCORE,TEST_BURSTY_INPUT_CRASH_PROP_COVERED,TEST_BURSTY_INPUT_CRASH_PROP_EXPLAINED,TEST_BURSTY_INPUT_CRASH_TIME,TEST_BURSTY_INPUT_CRASH_ED1_NORM_CONSISTENCY,TEST_BURSTY_INPUT_CRASH_ED1_PRECISION,TEST_BURSTY_INPUT_CRASH_ED1_RECALL,TEST_BURSTY_INPUT_CRASH_ED1_F1_SCORE,TEST_BURSTY_INPUT_CRASH_ED2_CONCISENESS,TEST_BURSTY_INPUT_CRASH_ED2_NORM_CONSISTENCY,TEST_BURSTY_INPUT_CRASH_ED2_PRECISION,TEST_BURSTY_INPUT_CRASH_ED2_RECALL,TEST_BURSTY_INPUT_CRASH_ED2_F1_SCORE,TEST_STALLED_INPUT_PROP_COVERED,TEST_STALLED_INPUT_PROP_EXPLAINED,TEST_STALLED_INPUT_TIME,TEST_STALLED_INPUT_ED1_NORM_CONSISTENCY,TEST_STALLED_INPUT_ED1_PRECISION,TEST_STALLED_INPUT_ED1_RECALL,TEST_STALLED_INPUT_ED1_F1_SCORE,TEST_STALLED_INPUT_ED2_CONCISENESS,TEST_STALLED_INPUT_ED2_NORM_CONSISTENCY,TEST_STALLED_INPUT_ED2_PRECISION,TEST_STALLED_INPUT_ED2_RECALL,TEST_STALLED_INPUT_ED2_F1_SCORE,TEST_CPU_CONTENTION_PROP_COVERED,TEST_CPU_CONTENTION_PROP_EXPLAINED,TEST_CPU_CONTENTION_TIME,TEST_CPU_CONTENTION_ED1_NORM_CONSISTENCY,TEST_CPU_CONTENTION_ED1_PRECISION,TEST_CPU_CONTENTION_ED1_RECALL,TEST_CPU_CONTENTION_ED1_F1_SCORE,TEST_CPU_CONTENTION_ED2_CONCISENESS,TEST_CPU_CONTENTION_ED2_NORM_CONSISTENCY,TEST_CPU_CONTENTION_ED2_PRECISION,TEST_CPU_CONTENTION_ED2_RECALL,TEST_CPU_CONTENTION_ED2_F1_SCORE,TEST_DRIVER_FAILURE_PROP_COVERED,TEST_DRIVER_FAILURE_PROP_EXPLAINED,TEST_DRIVER_FAILURE_TIME,TEST_DRIVER_FAILURE_ED1_NORM_CONSISTENCY,TEST_DRIVER_FAILURE_ED1_PRECISION,TEST_DRIVER_FAILURE_ED1_RECALL,TEST_DRIVER_FAILURE_ED1_F1_SCORE,TEST_DRIVER_FAILURE_ED2_CONCISENESS,TEST_DRIVER_FAILURE_ED2_NORM_CONSISTENCY,TEST_DRIVER_FAILURE_ED2_PRECISION,TEST_DRIVER_FAILURE_ED2_RECALL,TEST_DRIVER_FAILURE_ED2_F1_SCORE,TEST_EXECUTOR_FAILURE_PROP_COVERED,TEST_EXECUTOR_FAILURE_PROP_EXPLAINED,TEST_EXECUTOR_FAILURE_TIME,TEST_EXECUTOR_FAILURE_ED1_NORM_CONSISTENCY,TEST_EXECUTOR_FAILURE_ED1_PRECISION,TEST_EXECUTOR_FAILURE_ED1_RECALL,TEST_EXECUTOR_FAILURE_ED1_F1_SCORE,TEST_EXECUTOR_FAILURE_ED2_CONCISENESS,TEST_EXECUTOR_FAILURE_ED2_NORM_CONSISTENCY,TEST_EXECUTOR_FAILURE_ED2_PRECISION,TEST_EXECUTOR_FAILURE_ED2_RECALL,TEST_EXECUTOR_FAILURE_ED2_F1_SCORE,TEST_UNKNOWN_PROP_COVERED,TEST_UNKNOWN_PROP_EXPLAINED,TEST_UNKNOWN_TIME,TEST_UNKNOWN_ED1_NORM_CONSISTENCY,TEST_UNKNOWN_ED1_PRECISION,TEST_UNKNOWN_ED1_RECALL,TEST_UNKNOWN_ED1_F1_SCORE,TEST_UNKNOWN_ED2_CONCISENESS,TEST_UNKNOWN_ED2_NORM_CONSISTENCY,TEST_UNKNOWN_ED2_PRECISION,TEST_UNKNOWN_ED2_RECALL,TEST_UNKNOWN_ED2_F1_SCORE
LIME_gt,6_1_500000_65,1.0,1.0,1.0,5.0,2.2479004463340706,,,,1.0,1.0,1.0,2.2479004463340706,,,,5.0,2.491736437222173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIME_gt,6_3_200000_76,1.0,1.0,1.0,5.0,2.807835646810593,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.807835646810593,,,,5.0,2.639015821545788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIME_gt,app9,1.0,1.0,1.0,5.0,2.570720946625477,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.20856474390726,,,,5.0,,,,,1.0,1.0,1.0,2.7327379907833773,,,,5.0,2.3367627242714617,,,,1.0,1.0,1.0,2.430329422888501,,,,5.0,2.280187403843226,,,,1.0,1.0,1.0,2.5170477660474884,,,,5.0,,,,,1.0,1.0,1.0,2.200059399877551,,,,5.0,,,,,1.0,1.0,1.0,2.5514928424598606,,,,5.0,,,,
LIME_gt,9_2_1000000_66,1.0,1.0,1.0,5.0,3.20856474390726,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.20856474390726,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIME_gt,9_5_1000000_84,1.0,1.0,1.0,5.0,2.422866669461633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.5170477660474884,,,,5.0,,,,,1.0,1.0,1.0,2.200059399877551,,,,5.0,,,,,1.0,1.0,1.0,2.5514928424598606,,,,5.0,,,,
LIME_gt,9_3_500000_74,1.0,1.0,1.0,5.0,2.7327379907833773,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.7327379907833773,,,,5.0,2.3367627242714617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIME_gt,9_4_1000000_78,1.0,1.0,1.0,5.0,2.430329422888501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.430329422888501,,,,5.0,2.280187403843226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIME_gt,app10,1.0,1.0,1.0,5.0,2.5726975029979684,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.6969739648433086,,,,5.0,,,,,1.0,1.0,1.0,2.751390511004136,,,,5.0,2.462288826689832,,,,1.0,1.0,1.0,2.3618202877550645,,,,5.0,2.566495238494379,,,,1.0,1.0,1.0,2.911044905916432,,,,5.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.6605648976669167,,,,5.0,,,,
LIME_gt,10_2_1000000_67,1.0,1.0,1.0,5.0,2.6969739648433086,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.6969739648433086,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIME_gt,10_3_1000000_75,1.0,1.0,1.0,5.0,2.751390511004136,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.751390511004136,,,,5.0,2.462288826689832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIME_gt,10_5_1000000_85,1.0,1.0,1.0,5.0,2.7858049017916744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.911044905916432,,,,5.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.6605648976669167,,,,5.0,,,,
LIME_gt,10_4_1000000_79,1.0,1.0,1.0,5.0,2.3618202877550645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.3618202877550645,,,,5.0,2.566495238494379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIME_gt,app_avg,1.0,1.0,1.0,5.0,2.4685378169442203,,,,1.0,1.0,1.0,2.3519824541890504,,,,5.0,2.229542767092228,,,,1.0,1.0,1.0,2.727740706923653,,,,5.0,1.5157165665103984,,,,1.0,1.0,1.0,2.7639880495327023,,,,5.0,2.479355790835694,,,,1.0,1.0,1.0,2.368545358475357,,,,5.0,2.449216381752631,,,,1.0,1.0,1.0,2.581401618647616,,,,5.0,2.0,,,,1.0,1.0,1.0,2.3990044926934093,,,,5.0,2.007337988178924,,,,1.0,1.0,1.0,2.431161535306817,,,,5.0,1.81549135071728,,,
SHAP_gt,global,1.0,0.988095238095238,1.0,2.602409638554217,1.7079451423419767,,,,1.0,1.0,1.0,1.5178453650593458,,,,1.95,2.1286266131957814,,,,1.0,0.8571428571428571,1.0,1.924528763517858,,,,2.333333333333333,2.147220776575837,,,,1.0,1.0,1.0,1.3144539477245163,,,,2.083333333333333,2.106381857757704,,,,1.0,1.0,1.0,1.765006939668306,,,,2.6,4.323855785523756,,,,1.0,1.0,1.0,2.3983666530103016,,,,4.0,2.7342300274581346,,,,1.0,1.0,1.0,1.706411225417532,,,,2.875,2.776118001311447,,,,1.0,1.0,1.0,1.834192439161732,,,,3.5,3.4673066260120646,,,
SHAP_gt,app1,1.0,0.8888888888888888,1.0,2.75,1.6347088853803535,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.810594100476564,,,,2.5,2.2610634362300384,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.1480588739057125,,,,3.0,,,,,1.0,1.0,1.0,1.0660476062777322,,,,4.0,,,,
SHAP_gt,1_5_1000000_86,1.0,1.0,1.0,3.5,1.1070532400917223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.1480588739057125,,,,3.0,,,,,1.0,1.0,1.0,1.0660476062777322,,,,4.0,,,,
SHAP_gt,1_4_1000000_80,1.0,1.0,1.0,2.5,1.810594100476564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.810594100476564,,,,2.5,2.2610634362300384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHAP_gt,1_2_100000_68,0.0,0.0,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHAP_gt,trace_avg,0.9653229750269224,0.9653229750269224,1.0,2.651235063908299,1.8275219664196367,,,,1.0,1.0,1.0,1.563411216225764,,,,1.8466049382716048,1.4193650766914054,,,,1.0,0.8535052910052909,0.8535052910052909,2.1804612137541204,,,,2.2859523809523807,,,,,1.0,1.0,1.0,1.3105302907977163,,,,2.1041666666666665,1.118304725333786,,,,1.0,1.0,1.0,1.7038119063656385,,,,2.933680555555556,2.3090778331602184,,,,1.0,1.0,1.0,2.403191888533116,,,,4.00515873015873,,,,,1.0,1.0,1.0,1.8270669095702217,,,,2.7530045351473924,2.0,,,,1.0,1.0,1.0,1.8019580173017324,,,,3.4224603174603176,1.189207115002721,,,
SHAP_gt,app2,1.0,1.0,1.0,2.555555555555556,1.7680778335716445,,,,1.0,1.0,1.0,2.2470834539383646,,,,1.3333333333333333,1.3160740129524924,,,,1.0,1.0,1.0,1.1987051555414407,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.7273910999597195,,,,6.0,,,,,1.0,1.0,1.0,1.2617069695131484,,,,3.0,2.2046017384133982,,,,1.0,1.0,1.0,2.4602329762891006,,,,1.0,,,,
SHAP_gt,2_5_1000000_87,1.0,1.0,1.0,4.0,1.415926455159872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.7273910999597195,,,,6.0,,,,,1.0,1.0,1.0,1.2601941327599482,,,,3.0,2.0,,,,,,,,,,,,,,,
SHAP_gt,2_5_1000000_88,1.0,1.0,1.0,2.0,1.862482809654325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.2647326430195496,,,,3.0,,,,,1.0,1.0,1.0,2.4602329762891006,,,,1.0,,,,
SHAP_gt,2_1_100000_60,1.0,1.0,1.0,1.3333333333333333,2.2470834539383646,,,,1.0,1.0,1.0,2.2470834539383646,,,,1.3333333333333333,1.3160740129524924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHAP_gt,2_2_200000_69,1.0,1.0,1.0,3.0,1.1987051555414407,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.1987051555414407,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHAP_gt,app3,1.0,1.0,1.0,3.2857142857142856,2.4754794184817333,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.915287624396409,,,,1.5,1.2599210498948732,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.7999999999999996,,,,5.0,,,,,1.0,1.0,1.0,2.1435469250725863,,,,5.0,,,,,1.0,1.0,1.0,2.0083040594191304,,,,2.0,,,,,1.0,1.0,1.0,1.772964848043801,,,,4.0,1.681792830507429,,,
SHAP_gt,3_2_500000_70,1.0,1.0,1.0,2.0,2.1749044658936083,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.1749044658936083,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHAP_gt,3_4_1000000_81,1.0,1.0,1.0,4.0,1.954284151393045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.7999999999999996,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.10856830278609,,,,3.0,,,,
SHAP_gt,3_2_1000000_71,1.0,1.0,1.0,1.0,5.655670782899209,,,,,,,,,,,,,,,,1.0,1.0,1.0,5.655670782899209,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHAP_gt,3_5_1000000_89,1.0,1.0,1.0,4.0,1.8630707925977423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.1435469250725863,,,,5.0,,,,,1.0,1.0,1.0,2.0083040594191304,,,,2.0,,,,,1.0,1.0,1.0,1.4373613933015117,,,,5.0,,,,
SHAP_gt,app5,1.0,1.0,1.0,2.6666666666666665,1.6162690010938736,,,,1.0,1.0,1.0,1.439752507234745,,,,2.333333333333333,2.1088154184645536,,,,1.0,1.0,1.0,0.9094842558265868,,,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.409241482913033,,,,2.0,,,,,1.0,1.0,1.0,2.644922424109247,,,,3.5,2.0,,,,1.0,1.0,1.0,1.3766400810568973,,,,3.5,2.0,,,,1.0,1.0,1.0,2.1009227290275008,,,,3.333333333333333,1.9792618661593413,,,
SHAP_gt,5_1_100000_63,1.0,1.0,1.0,2.0,1.2217614013725586,,,,1.0,1.0,1.0,1.2217614013725586,,,,2.0,1.3747296369986028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHAP_gt,5_1_500000_62,1.0,1.0,1.0,2.833333333333333,1.4612968374605506,,,,1.0,1.0,1.0,1.4612968374605506,,,,2.833333333333333,1.5548351092480932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHAP_gt,5_4_1000000_82,1.0,1.0,1.0,3.333333333333333,1.8843355089946712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.409241482913033,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.12188252203549,,,,4.0,1.189207115002721,,,
SHAP_gt,5_1_100000_64,1.0,1.0,1.0,1.6666666666666667,1.6146549526453196,,,,1.0,1.0,1.0,1.6146549526453196,,,,1.6666666666666667,1.55184557391536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHAP_gt,5_5_1000000_91,1.0,1.0,1.0,3.6666666666666665,1.6734521752120022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.267076363522212,,,,4.0,,,,,1.0,1.0,1.0,1.3766400810568973,,,,3.5,2.0,,,,,,,,,,,,,,,
SHAP_gt,5_5_1000000_92,1.0,1.0,1.0,2.5,2.540885813853902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.0227684846962823,,,,3.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.059003143011521,,,,2.0,,,,
SHAP_gt,5_2_1000000_72,1.0,1.0,1.0,2.0,0.9094842558265868,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.9094842558265868,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHAP_gt,app6,1.0,1.0,1.0,1.9090909090909087,1.4640952249358323,,,,1.0,1.0,1.0,1.267725370510976,,,,1.4,1.2992632226094096,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.4481389800259723,,,,2.25,1.283931340801086,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.4817005200616977,,,,3.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.4921641815736892,,,,2.0,,,,
SHAP_gt,6_5_1000000_93,1.0,1.0,1.0,2.5,1.9869323508176933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.4817005200616977,,,,3.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.4921641815736892,,,,2.0,,,,
SHAP_gt,6_3_200000_76,1.0,1.0,1.0,2.25,1.4481389800259723,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.4481389800259723,,,,2.25,1.283931340801086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHAP_gt,6_1_500000_65,1.0,1.0,1.0,1.4,1.267725370510976,,,,1.0,1.0,1.0,1.267725370510976,,,,1.4,1.2992632226094096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHAP_gt,app9,1.0,1.0,1.0,2.642857142857143,1.7235878106804103,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.694071809305204,,,,2.0,,,,,1.0,1.0,1.0,1.0,,,,2.0,1.0,,,,1.0,1.0,1.0,1.6242597269743706,,,,2.833333333333333,2.410616295628356,,,,1.0,1.0,1.0,3.108319382099065,,,,3.0,,,,,1.0,1.0,1.0,3.956525799362172,,,,2.0,,,,,1.0,1.0,1.0,1.6257539969130808,,,,5.0,,,,
SHAP_gt,9_5_1000000_84,1.0,1.0,1.0,3.333333333333333,2.8968663927914395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.108319382099065,,,,3.0,,,,,1.0,1.0,1.0,3.956525799362172,,,,2.0,,,,,1.0,1.0,1.0,1.6257539969130808,,,,5.0,,,,
SHAP_gt,9_3_500000_74,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHAP_gt,9_4_1000000_78,1.0,1.0,1.0,2.833333333333333,1.6242597269743706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.6242597269743706,,,,2.833333333333333,2.410616295628356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHAP_gt,9_2_1000000_66,1.0,1.0,1.0,2.0,1.694071809305204,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.694071809305204,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHAP_gt,app10,1.0,1.0,1.0,2.6153846153846154,1.74049585084263,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.2769887195622265,,,,4.0,,,,,1.0,1.0,1.0,1.4952228631475777,,,,2.0,1.0,,,,1.0,1.0,1.0,1.913629057624581,,,,2.1666666666666665,2.253717211419667,,,,1.0,1.0,1.0,2.0377637956605503,,,,4.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.8490277473936156,,,,5.0,,,,
SHAP_gt,10_2_1000000_67,1.0,1.0,1.0,4.0,1.2769887195622265,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.2769887195622265,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHAP_gt,10_5_1000000_85,1.0,1.0,1.0,4.5,1.9433957715270829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0377637956605503,,,,4.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.8490277473936156,,,,5.0,,,,
SHAP_gt,10_4_1000000_79,1.0,1.0,1.0,2.1666666666666665,1.913629057624581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.913629057624581,,,,2.1666666666666665,2.253717211419667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHAP_gt,10_3_1000000_75,1.0,1.0,1.0,2.0,1.4952228631475777,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.4952228631475777,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHAP_gt,app_avg,1.0,0.9841269841269842,1.0,2.632181310752739,1.7746734321409254,,,,1.0,1.0,1.0,1.651520443894695,,,,1.6888888888888889,1.574717551342152,,,,1.0,0.8333333333333334,0.8333333333333334,1.7989075129263732,,,,2.5,1.2599210498948732,,,,1.0,1.0,1.0,1.3144539477245167,,,,2.083333333333333,1.0946437802670286,,,,1.0,1.0,1.0,1.7115448735977097,,,,2.9,2.3084656477593537,,,,1.0,1.0,1.0,2.357274024493811,,,,4.083333333333333,2.0,,,,1.0,1.0,1.0,1.9502471566514124,,,,2.7,2.102300869206699,,,,1.0,1.0,1.0,1.7667305836455027,,,,3.4761904761904767,1.8305273483333853,,,
TEMPC_gt,global,1.0,0.7619047619047619,1.0,1.921875,1.2208990599942853,,,,1.0,1.0,1.0,1.053492234195425,,,,2.0,1.9629185080535971,,,,1.0,0.7142857142857143,1.0,0.9704600586022167,,,,2.6,1.8780976761830557,,,,1.0,1.0,1.0,1.1078787003822446,,,,1.75,2.2431151402020495,,,,1.0,0.9,1.0,1.498513535828228,,,,2.1666666666666665,3.285277063273233,,,,1.0,0.2857142857142857,1.0,1.689207115002721,,,,1.5,2.0,,,,1.0,0.25,1.0,1.0,,,,1.0,2.0,,,,1.0,0.5,1.0,1.3138385166428392,,,,1.0,2.5864092898589335,,,
TEMPC_gt,app1,1.0,0.8888888888888888,1.0,2.375,1.0585740652856819,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0780987537142426,,,,2.8333333333333335,2.291290084430594,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,
TEMPC_gt,1_2_100000_68,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEMPC_gt,1_5_1000000_86,1.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,
TEMPC_gt,1_4_1000000_80,1.0,1.0,1.0,2.8333333333333335,1.0780987537142426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0780987537142426,,,,2.8333333333333335,2.291290084430594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEMPC_gt,trace_avg,0.86263594318693,0.6835248678587492,1.0,1.7847119584426507,1.2382953946651922,,,,1.0,1.0,1.0,1.0723589558841327,,,,1.8858024691358022,1.6477457568607514,,,,1.0,0.7072420634920635,0.7072420634920635,0.9856550773141827,,,,2.6107638888888887,,,,,1.0,1.0,1.0,1.1348483754778056,,,,1.8125,1.3233836509040124,,,,1.0,0.7555555555555555,0.7888888888888889,1.253907504961648,,,,2.1314814814814818,2.54098552550309,,,,1.0,0.29305555555555557,0.29305555555555557,2.9016045291413115,,,,1.4938271604938274,,,,,1.0,0.16730442176870747,0.33460884353741494,1.0,,,,1.0,,,,,1.0,0.5618121693121694,0.5618121693121694,1.1148925769821247,,,,1.0,,,,
TEMPC_gt,app2,1.0,0.5555555555555556,1.0,1.8,0.9937819240878385,,,,1.0,1.0,1.0,0.9896365401463975,,,,1.6666666666666667,1.1760790225246736,,,,1.0,1.0,1.0,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,,,,1.0,0.3333333333333333,1.0,1.0,,,,1.0,,,,,1.0,0.0,0.0,,,,,,,,,
TEMPC_gt,2_2_200000_69,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
